date,series,preprocessing.y,preprocessing.y_f,preprocessing.y_ef,preprocessing.yc,preprocessing.yc_f,preprocessing.yc_ef,preprocessing.l,preprocessing.y_lin,preprocessing.y_lin_f,preprocessing.ycal,preprocessing.ycal_f,preprocessing.det,preprocessing.det_f,preprocessing.l_f,preprocessing.l_b,preprocessing.cal,preprocessing.cal_f,preprocessing.tde,preprocessing.tde_f,preprocessing.mhe,preprocessing.mhe_f,preprocessing.ee,preprocessing.ee_f,preprocessing.omhe,preprocessing.omhe_f,preprocessing.out,preprocessing.out_f,preprocessing.out_i,preprocessing.out_i_f,preprocessing.out_t,preprocessing.out_t_f,preprocessing.out_s,preprocessing.out_s_f,preprocessing.reg,preprocessing.reg_f,preprocessing.reg_t,preprocessing.reg_t_f,preprocessing.reg_s,preprocessing.reg_s_f,preprocessing.reg_i,preprocessing.reg_i_f,preprocessing.reg_sa,preprocessing.reg_sa_f,preprocessing.reg_y,preprocessing.reg_y_f,preprocessing.reg_u,preprocessing.reg_u_f,preprocessing.fullresiduals,preprocessing.fcasts(-2),preprocessing.bcasts(-2),preprocessing.lin_fcasts(-2),preprocessing.lin_bcasts(-2),preprocessing.efcasts(-2),decomposition.y_cmp,decomposition.y_cmp_f,decomposition.t_cmp,decomposition.t_cmp_f,decomposition.sa_cmp,decomposition.s_cmp,decomposition.s_cmp_f,decomposition.i_cmp,decomposition.a-tables.a1,decomposition.a-tables.a1a,decomposition.a-tables.a6,decomposition.a-tables.a7,decomposition.a-tables.a8t,decomposition.a-tables.a8s,decomposition.a-tables.a8i,decomposition.a-tables.a8,decomposition.a-tables.a9,decomposition.a-tables.a9sa,decomposition.a-tables.a9u,decomposition.a-tables.a9ser,decomposition.b-tables.b1,decomposition.b-tables.b2,decomposition.b-tables.b3,decomposition.b-tables.b4,decomposition.b-tables.b5,decomposition.b-tables.b6,decomposition.b-tables.b7,decomposition.b-tables.b8,decomposition.b-tables.b9,decomposition.b-tables.b10,decomposition.b-tables.b11,decomposition.b-tables.b13,decomposition.b-tables.b17,decomposition.b-tables.b20,decomposition.d-tables.d1,decomposition.d-tables.d2,decomposition.d-tables.d4,decomposition.d-tables.d5,decomposition.d-tables.d6,decomposition.d-tables.d7,decomposition.d-tables.d8,decomposition.d-tables.d9,decomposition.d-tables.d10_lin,decomposition.d-tables.d11_lin,decomposition.d-tables.d12_lin,decomposition.d-tables.d13_lin,decomposition.d-tables.d10,decomposition.d-tables.d11,decomposition.d-tables.d12,decomposition.d-tables.d13,decomposition.d-tables.d16,decomposition.d-tables.d18,decomposition.d-tables.d10a,decomposition.d-tables.d10a_lin,decomposition.d-tables.d11a,decomposition.d-tables.d11a_lin,decomposition.d-tables.d12a,decomposition.d-tables.d12a_lin,decomposition.d-tables.d16a,decomposition.c-tables.c1,decomposition.c-tables.c2,decomposition.c-tables.c4,decomposition.c-tables.c5,decomposition.c-tables.c6,decomposition.c-tables.c7,decomposition.c-tables.c9,decomposition.c-tables.c10,decomposition.c-tables.c11,decomposition.c-tables.c13,decomposition.c-tables.c17,decomposition.c-tables.c20,decomposition.e-tables.e1,decomposition.e-tables.e2,decomposition.e-tables.e3,decomposition.e-tables.e11,final.y,final.y_f,final.t,final.t_f,final.sa,final.sa_f,final.s,final.s_f,final.i,final.i_f
2022-07-01,139.5,139.5,,,139.5,,,139.5,139.5,,139.5,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,139.5,,144.50013497716046,,144.50011157397145,-5.000111573971441,,-2.340318900451166e-05,139.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.5,144.5,-5.0,,-5.000000000000007,144.5,144.49999999999997,-4.999999999999972,,-4.999986911142142,144.49998691114214,-1.3088857826915046e-05,1.0,0.0,139.5,144.5,-5.0,-5.00003488085469,144.50003488085468,144.500025354204,-5.000025354204013,,-5.000111573971441,144.50011157397145,144.50013497716046,-2.340318900451166e-05,-5.000111573971441,144.50011157397145,144.50013497716046,-2.340318900451166e-05,-5.000111573971452,-1.1546319456101628e-14,,,,,,,,139.5,144.5,-5.0,-5.000000000000007,144.5,144.50000005809903,-5.000000058099033,-5.000079414517931,144.50007941451793,7.935641889389444e-05,1.0,0.0,139.5,144.50011157397145,-2.340318900451166e-05,144.50011157397145,139.5,,144.50013497716046,,144.50011157397145,,-5.000111573971441,,-2.340318900451166e-05,
2022-08-01,140.75,140.75,,,140.75,,,140.75,140.75,,140.75,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,140.75,,144.75019332973864,,144.75019584230174,-4.000195842301749,,2.512563099799081e-06,140.75,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.75,144.74999999999997,-3.9999999999999716,,-3.999999999999981,144.74999999999997,144.74999999999997,-3.9999999999999716,,-3.999986911142143,144.74998691114214,-1.3088857826915046e-05,1.0,0.0,140.75,144.74999999999997,-3.9999999999999716,-4.000032916850032,144.75003291685005,144.75004436206763,-4.0000443620676265,,-4.000195842301749,144.75019584230174,144.75019332973864,2.512563099799081e-06,-4.000195842301749,144.75019584230174,144.75019332973864,2.512563099799081e-06,-4.000195842301736,1.3322676295501878e-14,,,,,,,,140.75,144.74999999999997,-3.9999999999999716,-3.999999999999981,144.74999999999997,144.74999985065728,-3.999999850657275,-4.000148380149993,144.75014838015,0.00014852949271926263,1.0,0.0,140.75,144.75019584230174,2.512563099799081e-06,144.75019584230174,140.75,,144.75019332973864,,144.75019584230174,,-4.000195842301749,,2.512563099799081e-06,
2022-09-01,144.0,144.0,,,144.0,,,144.0,144.0,,144.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,144.0,,145.00010604672477,,145.00020530105556,-1.0002053010555647,,9.925433079160939e-05,144.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,145.0,-1.0,,-1.0000000000000069,145.0,144.99999999999997,-0.9999999999999716,,-1.000042977946413,145.0000429779464,4.297794643548514e-05,1.0,0.0,144.0,145.0,-1.0,-1.0000309528454132,145.0000309528454,145.00003544880573,-1.0000354488057326,,-1.0002053010555647,145.00020530105556,145.00010604672477,9.925433079160939e-05,-1.0002053010555647,145.00020530105556,145.00010604672477,9.925433079160939e-05,-1.0002053010555585,6.217248937900877e-15,,,,,,,,144.0,145.0,-1.0,-0.9999998856722093,144.9999998856722,144.99999938933098,-0.9999993893309806,-1.0001616677183653,145.00016166771837,0.00016227838739268918,1.0,0.0,144.0,145.00020530105556,9.925433079160939e-05,145.00020530105556,144.0,,145.00010604672477,,145.00020530105556,,-1.0002053010555647,,9.925433079160939e-05,
2022-10-01,146.25,146.25,,,146.25,,,146.25,146.25,,146.25,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,146.25,,145.24989578820248,,145.25000086381849,0.9999991361815123,,0.00010507561600547888,146.25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.25,145.24999999999997,1.0000000000000284,,1.0000000000000184,145.24999999999997,145.25,1.0,,0.9999025362703089,145.2500974637297,9.746372970198536e-05,1.0,0.0,146.25,145.24999999999997,1.0000000000000284,0.9999710111592504,145.25002898884074,145.2499949347752,1.0000050652247978,,0.9999991361815123,145.25000086381849,145.24989578820248,0.00010507561600547888,0.9999991361815123,145.25000086381849,145.24989578820248,0.00010507561600547888,0.9999991361815148,2.55351295663786e-15,,,,,,,,146.25,145.24999999999997,1.0000000000000284,1.000000697293454,145.24999930270656,145.24999923486195,1.0000007651380542,0.9999743621047015,145.2500256378953,2.6403033359656547e-05,1.0,0.0,146.25,145.25000086381849,0.00010507561600547888,145.25000086381849,146.25,,145.24989578820248,,145.25000086381849,,0.9999991361815123,,0.00010507561600547888,
2022-11-01,149.5,149.5,,,149.5,,,149.5,149.5,,149.5,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,149.5,,145.49970905993015,,145.4997435850272,4.000256414972807,,3.4525097049709075e-05,149.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.5,145.5,4.0,,3.999999999999993,145.5,145.49999999999997,4.000000000000028,,4.000022641955472,145.49997735804453,-2.2641955439439698e-05,1.0,0.0,149.5,145.5,4.0,3.9999718667868023,145.5000281332132,145.4999509066111,4.0000490933888955,,4.000256414972807,145.4997435850272,145.49970905993015,3.4525097049709075e-05,4.000256414972807,145.4997435850272,145.49970905993015,3.4525097049709075e-05,4.000256414972796,-1.0658141036401503e-14,,,,,,,,149.5,145.5,4.0,4.000001590202862,145.49999840979714,145.49999981228657,4.000000187713425,4.000280286509291,145.49971971349072,-0.00028009879585511044,1.0,0.0,149.5,145.4997435850272,3.4525097049709075e-05,145.4997435850272,149.5,,145.49970905993015,,145.4997435850272,,4.000256414972807,,3.4525097049709075e-05,
2022-12-01,145.75,145.75,,,145.75,,,145.75,145.75,,145.75,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,145.75,,145.74967895296663,,145.74912026931563,0.0008797306843699689,,-0.000558683651007641,145.75,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.75,145.75,0.0,,-6.716849298982197e-15,145.75,145.74999999999997,2.842170943040401e-14,1.0807896192349796e-14,1.3088857843603894e-05,145.74998691114214,-1.3088857826915046e-05,1.0,0.0,145.75,145.75,0.0,0.00026625011224524884,145.74973374988775,145.74993435628204,6.564371796002888e-05,,0.0008797306843699689,145.74912026931563,145.74967895296663,-0.000558683651007641,0.0008797306843699689,145.74912026931563,145.74967895296663,-0.000558683651007641,0.0008797306843746355,4.666622990812108e-15,,,,,,,,145.75,145.75,0.0,-1.2758784625477304e-06,145.75000127587847,145.75000095909664,-9.59096638553092e-07,0.0006315785475598135,145.74936842145243,-0.0006325376442077868,1.0,0.0,145.75,145.74912026931563,-0.000558683651007641,145.74912026931563,145.75,,145.74967895296663,,145.74912026931563,,0.0008797306843699689,,-0.000558683651007641,
2023-01-01,144.0,144.0,,,144.0,,,144.0,144.0,,144.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,144.0,,145.9998180991252,,146.00013741034033,-2.0001374103403258,,0.00031931121512229765,144.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,146.0,-2.0,,-2.0000000000000067,146.0,145.99999999999997,-1.9999999999999716,,-1.9999869111421507,145.99998691114214,-1.3088857826915046e-05,1.0,0.0,144.0,146.0,-2.0,-2.000039390806632,146.00003939080662,145.99995730166233,-1.9999573016623344,,-2.0001374103403258,146.00013741034033,145.9998180991252,0.00031931121512229765,-2.0001374103403258,146.00013741034033,145.9998180991252,0.00031931121512229765,-2.0001374103403293,-3.552713678800501e-15,,,,,,,,144.0,146.0,-2.0,-2.00000456623138,146.00000456623138,146.00000300174236,-2.000003001742357,-2.000088528091642,146.00008852809165,8.55263492951508e-05,1.0,0.0,144.0,146.00013741034033,0.00031931121512229765,146.00013741034033,144.0,,145.9998180991252,,146.00013741034033,,-2.0001374103403258,,0.00031931121512229765,
2023-02-01,148.25,148.25,,,148.25,,,148.25,148.25,,148.25,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,148.25,,146.2500130975375,,146.25013655582222,1.999863444177788,,0.00012345828471893583,148.25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.25,146.24999999999997,2.0000000000000284,,2.0000000000000218,146.24999999999997,146.25,2.0,,2.0000130888578527,146.24998691114214,-1.3088857855336755e-05,1.0,0.0,148.25,146.24999999999997,2.0000000000000284,1.999963227866242,146.25003677213377,146.2500073412775,1.9999926587225048,,1.999863444177788,146.25013655582222,146.2500130975375,0.00012345828471893583,1.999863444177788,146.25013655582222,146.2500130975375,0.00012345828471893583,1.9998634441777767,-1.1324274851176597e-14,,,,,,,,148.25,146.24999999999997,2.0000000000000284,1.9999954337686479,146.25000456623135,146.2500096308017,1.9999903691982865,1.9999074667684398,146.25009253323157,8.290242985253826e-05,1.0,0.0,148.25,146.25013655582222,0.00012345828471893583,146.25013655582222,148.25,,146.2500130975375,,146.25013655582222,,1.999863444177788,,0.00012345828471893583,
2023-03-01,151.5,151.5,,,151.5,,,151.5,151.5,,151.5,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,151.5,,146.50012753270565,,146.50011144476167,4.999888555238339,,-1.6087943976117458e-05,151.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.5,146.5,5.0,,4.999999999999993,146.5,146.5,5.0,,5.0000160090038985,146.4999839909961,-1.6009003900308016e-05,1.0,0.0,151.5,146.5,5.0,4.999965846539079,146.50003415346092,146.50003359269078,4.999966407309216,,4.999888555238339,146.50011144476167,146.50012753270565,-1.6087943976117458e-05,4.999888555238339,146.50011144476167,146.50012753270565,-1.6087943976117458e-05,4.9998885552383285,-1.0658141036401503e-14,,,,,,,,151.5,146.5,5.0,4.999992689901479,146.5000073100985,146.50001074201612,4.999989257983884,4.99991386378386,146.50008613621614,7.539420002444785e-05,1.0,0.0,151.5,146.50011144476167,-1.6087943976117458e-05,146.50011144476167,151.5,,146.50012753270565,,146.50011144476167,,4.999888555238339,,-1.6087943976117458e-05,
2023-04-01,149.75,149.75,,,149.75,,,149.75,149.75,,149.75,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,149.75,,146.75012246042988,,146.7500783202467,2.9999216797532924,,-4.414018317788759e-05,149.75,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.75,146.75,3.0,,2.9999999999999925,146.75,146.75,3.0,,3.000024687097224,146.74997531290276,-2.4687097237574562e-05,1.0,0.0,149.75,146.75,3.0,2.999968465211935,146.75003153478806,146.75001659715141,2.999983402848585,,2.9999216797532924,146.7500783202467,146.75012246042988,-4.414018317788759e-05,2.9999216797532924,146.7500783202467,146.75012246042988,-4.414018317788759e-05,2.9999216797532995,7.105427357601002e-15,,,,,,,,149.75,146.75,3.0,2.999984186460442,146.75001581353956,146.7500025148971,2.9999974851029094,2.999925177997209,146.7500748220028,7.230710571093368e-05,1.0,0.0,149.75,146.7500783202467,-4.414018317788759e-05,146.7500783202467,149.75,,146.75012246042988,,146.7500783202467,,2.9999216797532924,,-4.414018317788759e-05,
2023-05-01,147.0,147.0,,,147.0,,,147.0,147.0,,147.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,147.0,,147.00009244642342,,147.0000733575457,-7.335754567411312e-05,,-1.9088877735384813e-05,147.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,147.0,0.0,,-7.105427357601002e-15,147.0,146.99999999999997,2.842170943040401e-14,,2.9947487322671643e-05,146.99997005251268,-2.994748729179264e-05,1.0,0.0,147.0,147.0,0.0,-2.3150655926297404e-06,147.0000023150656,146.99998562680747,1.4373192527727952e-05,,-7.335754567411312e-05,147.0000733575457,147.00009244642342,-1.9088877735384813e-05,-7.335754567411312e-05,147.0000733575457,147.00009244642342,-1.9088877735384813e-05,-7.335754568771335e-05,-1.3600232051658168e-14,,,,,,,,147.0,147.0,0.0,-1.4748749604942546e-05,147.0000147487496,146.99999021779013,9.782209872355452e-06,-7.77062066493824e-05,147.00007770620664,8.748841651140538e-05,1.0,0.0,147.0,147.0000733575457,-1.9088877735384813e-05,147.0000733575457,147.0,,147.00009244642342,,147.0000733575457,,-7.335754567411312e-05,,-1.9088877735384813e-05,
2023-06-01,144.25,144.25,,,144.25,,,144.25,144.25,,144.25,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,144.25,,147.25017198139972,,147.25012976851906,-3.0001297685190624,,-4.2212880657643836e-05,144.25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.25,147.25,-3.0,,-3.0000000000000067,147.25,147.25,-3.0,,-2.999970550069851,147.24997055006986,-2.9449930138980562e-05,1.0,0.0,144.25,147.25000671749098,-3.000006717490976,-2.999880938790166,147.24988093879017,147.24999209108677,-2.9999920910867672,,-3.0001297685190624,147.25012976851906,147.25017198139972,-4.2212880657643836e-05,-3.0001297685190624,147.25012976851906,147.25017198139972,-4.2212880657643836e-05,-3.0001297685190593,3.1086244689504383e-15,,,,,,,,144.25,147.25,-3.0,-2.9999255977613544,147.24992559776135,147.24998247562118,-2.999982475621181,-3.0001192606963922,147.25011926069638,0.0001367850751989863,1.0,0.0,144.25,147.25012976851906,-4.2212880657643836e-05,147.25012976851906,144.25,,147.25017198139972,,147.25012976851906,,-3.0001297685190624,,-4.2212880657643836e-05,
2023-07-01,142.5,142.5,,,142.5,,,142.5,142.5,,142.5,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,142.5,,147.50029683931217,,147.50023238428085,-5.000232384280862,,-6.445503132113117e-05,142.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.5,147.5,-5.0,,-5.000000000000007,147.5,147.5,-5.0,,-4.999970550069831,147.49997055006983,-2.9449930167402272e-05,1.0,0.0,142.5,147.50001343498198,-5.00001343498198,-5.000086526918031,147.50008652691804,147.50002355062867,-5.0000235506286685,,-5.000232384280862,147.50023238428085,147.50029683931217,-6.445503132113117e-05,-5.000232384280862,147.50023238428085,147.50029683931217,-6.445503132113117e-05,-5.000232384280849,1.2434497875801753e-14,,,,,,,,142.5,147.5,-5.0,-5.000004566231381,147.50000456623138,147.49998457764096,-4.999984577640959,-5.0001852943407545,147.50018529434075,0.00020071669979415674,1.0,0.0,142.5,147.50023238428085,-6.445503132113117e-05,147.50023238428085,142.5,,147.50029683931217,,147.50023238428085,,-5.000232384280862,,-6.445503132113117e-05,
2023-08-01,143.75,143.75,,,143.75,,,143.75,143.75,,143.75,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,143.75,,147.75038666348686,,147.7504042228873,-4.00040422288731,,1.75594004474533e-05,143.75,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.75,147.74999999999997,-3.9999999999999716,,-3.9999999999999787,147.74999999999997,147.74999999999997,-3.9999999999999716,,-3.9999705500698224,147.74997055006983,-2.9449930138980562e-05,1.0,0.0,143.75,147.75001343498198,-4.00001343498198,-4.000083908245165,147.75008390824516,147.75008319395477,-4.000083193954765,,-4.00040422288731,147.7504042228873,147.75038666348686,1.75594004474533e-05,-4.00040422288731,147.7504042228873,147.75038666348686,1.75594004474533e-05,-4.000404222887312,-1.7763568394002505e-15,,,,,,,,143.75,147.74999999999997,-3.9999999999999716,-4.000004566231352,147.75000456623135,147.74999445316976,-3.999994453169762,-4.000336617080052,147.75033661708005,0.0003421639102896279,1.0,0.0,143.75,147.7504042228873,1.75594004474533e-05,147.7504042228873,143.75,,147.75038666348686,,147.7504042228873,,-4.00040422288731,,1.75594004474533e-05,
2023-09-01,147.0,147.0,,,147.0,,,147.0,147.0,,147.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,147.0,,148.00019647206008,,148.00042017717786,-1.0004201771778685,,0.0002237051177758076,147.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,148.0,-1.0,,-1.000000000000007,148.0,148.0,-1.0,,-1.0000967003794337,148.00009670037943,9.670037943010357e-05,1.0,0.0,147.0,148.000013434982,-1.0000134349820087,-1.0000812895723306,148.00008128957234,148.00009122829724,-1.0000912282972365,,-1.0004201771778685,148.00042017717786,148.00019647206008,0.0002237051177758076,-1.0004201771778685,148.00042017717786,148.00019647206008,0.0002237051177758076,-1.0004201771778582,1.021405182655144e-14,,,,,,,,147.0,148.0,-1.0,-1.0000044137943174,148.00000441379433,148.00000411694796,-1.000004116947963,-1.0003629518306476,148.00036295183065,0.00035883488268950714,1.0,0.0,147.0,148.00042017717786,0.0002237051177758076,148.00042017717786,147.0,,148.00019647206008,,148.00042017717786,,-1.0004201771778685,,0.0002237051177758076,
2023-10-01,149.25,149.25,,,149.25,,,149.25,149.25,,149.25,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,149.25,,148.24978228113176,,148.24997163685205,1.0000283631479512,,0.00018935572029477044,149.25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.25,148.24999999999997,1.0000000000000284,,1.0000000000000213,148.24999999999997,148.24999999999997,1.0000000000000284,,0.9997807066081819,148.2502192933918,0.00021929339183657248,1.0,0.0,149.25,148.25001343498198,0.9999865650180197,0.9999213291005458,148.25007867089946,148.25002670184745,0.999973298152554,,1.0000283631479512,148.24997163685205,148.24978228113176,0.00018935572029477044,1.0000283631479512,148.24997163685205,148.24978228113176,0.00018935572029477044,1.0000283631479476,-3.552713678800501e-15,,,,,,,,149.25,148.24999999999997,1.0000000000000284,0.9999963634932286,148.25000363650676,148.25000676195788,0.9999932380421228,0.9999438980903463,148.25005610190965,4.93399517722537e-05,1.0,0.0,149.25,148.24997163685205,0.00018935572029477044,148.24997163685205,149.25,,148.24978228113176,,148.24997163685205,,1.0000283631479512,,0.00018935572029477044,
2023-11-01,152.5,152.5,,,152.5,,,152.5,152.5,,152.5,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,152.5,,148.49942984497503,,148.49940793341435,4.000592066585661,,-2.191156067965494e-05,152.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.5,148.5,4.0,,3.999999999999993,148.5,148.49999999999997,4.000000000000028,,4.000050944399798,148.4999490556002,-5.09443997600556e-05,1.0,0.0,152.5,148.500013434982,3.9999865650179913,3.9999224699372897,148.5000775300627,148.49994370819638,4.000056291803617,,4.000592066585661,148.49940793341435,148.49942984497503,-2.191156067965494e-05,4.000592066585661,148.49940793341435,148.49942984497503,-2.191156067965494e-05,4.000592066585654,-7.105427357601002e-15,,,,,,,,152.5,148.5,4.0,3.9999975540391115,148.5000024459609,148.5000042042056,3.999995795794405,4.000631469908979,148.49936853009103,-0.0006356741145623346,1.0,0.0,152.5,148.49940793341435,-2.191156067965494e-05,148.49940793341435,152.5,,148.49942984497503,,148.49940793341435,,4.000592066585661,,-2.191156067965494e-05,
2023-12-01,148.75,148.75,,,148.75,,,148.75,148.75,,148.75,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,148.75,,148.74938971532623,,148.74824464256267,0.001755357437324608,,-0.0011450727635633484,148.75,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.75,148.75,0.0,,-7.105427357601002e-15,148.75,148.74999999999997,2.842170943040401e-14,7.105427357601002e-15,2.944993015767956e-05,148.74997055006983,-2.9449930138980562e-05,1.0,0.0,148.75016121978396,148.75001343498198,0.00014778480198174293,0.0005917644041977501,148.74956945537977,148.7499144114742,8.558852580244842e-05,0.0002468083097539875,0.001755357437324608,148.74824464256267,148.74938971532623,-0.0011450727635633484,0.001755357437324608,148.74824464256267,148.74938971532623,-0.0011450727635633484,0.00175535743733235,7.741854032849993e-15,,,,,,,,148.75,148.75,0.0,-6.267402655246723e-06,148.75000626740265,148.7500053599029,-5.359902900181623e-06,0.0014234799317917471,148.7485765200682,-0.0014288398346877784,0.8871673507151571,-0.00016121978395153906,148.75,148.74824464256267,-0.0011450727635633484,148.74824464256267,148.75,,148.74938971532623,,148.74824464256267,,0.001755357437324608,,-0.0011450727635633484,
2024-01-01,147.0,147.0,,,147.0,,,147.0,147.0,,147.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,147.0,,148.99967430647555,,149.00028757696595,-2.0002875769659525,,0.0006132704903905051,147.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,149.0,-2.0,,-2.000000000000007,149.0,149.0,-2.0,,-1.9999705500698344,148.99997055006983,-2.9449930167402272e-05,1.0,0.0,147.0,149.00001343498198,-2.0000134349819803,-2.0000931632297347,149.00009316322974,148.99995409183515,-1.99995409183515,,-2.0002875769659525,149.00028757696595,148.99967430647555,0.0006132704903905051,-2.0002875769659525,149.00028757696595,148.99967430647555,0.0006132704903905051,-2.0002875769659454,7.105427357601002e-15,,,,,,,,147.0,149.0,-2.0,-2.000010654539879,149.0000106545399,149.00000836790832,-2.000008367908322,-2.0001945699646972,149.0001945699647,0.00018620205636921128,1.0,0.0,147.0,149.00028757696595,0.0006132704903905051,149.00028757696595,147.0,,148.99967430647555,,149.00028757696595,,-2.0002875769659525,,0.0006132704903905051,
